pair_index,seed,heisenberg_best_loss,heisenberg_best_iteration,heisenberg_final_loss,heisenberg_success,warmstart_best_loss,warmstart_best_iteration,warmstart_final_loss,warmstart_success,mixed_stage_best_loss,mixed_stage_best_iteration
81,1122,36.94897047184984,127,36.966532158750425,False,0.011527633288365,78,0.013611990364775861,False,0.00016260846139314744,125
82,1123,27.148985245175403,123,27.493823241363607,False,18.361334996596533,150,18.361334996596533,False,2.805914650200924,149
83,1124,17.732195186102487,128,17.880084182932485,False,0.011172153985966366,65,0.05546067276952805,False,0.0007890937447612035,150
84,1125,8.444988057776275,97,8.599469170742053,False,0.010982158562798622,59,0.038576632588309685,False,0.0001483245838886066,143
85,1126,8.595087250018445,134,8.65290594504807,False,0.008809753959704979,61,0.1381846110325068,True,0.0012861492402826314,150
86,1127,17.39207655244157,146,18.520494208817365,False,0.011497558172446356,62,0.04983957575682875,False,0.00021147330804480502,148
87,1128,33.75232408791976,148,34.05182613340299,False,0.002668274584334345,80,0.08605604895649314,True,0.0001463302331632841,140
88,1129,18.418779605526705,100,18.44733948281714,False,0.0018998800724472859,77,0.012602839049993327,True,0.016471160640225323,149
89,1130,30.798920614419398,80,31.260171025580064,False,0.011160073964138964,71,0.047871535063702994,False,0.00023690024891430194,150
90,1131,20.01760467698562,149,20.470377620426774,False,21.278180455126964,135,21.354251520335133,False,2.8324107444890734,150
91,1132,32.04858845285084,146,32.16298604064992,False,0.006691164451972782,60,0.01598015145948845,True,0.0008349893500137568,150
92,1133,17.402668216710595,145,17.82754819887575,False,6.005789741788207,150,6.005789741788207,False,3.4324022346110725,150
93,1134,19.87120967579147,138,20.18786535278771,False,1.703765159210433,149,1.727852620622446,False,0.08646816337650672,149
94,1135,24.020677243420856,130,24.890622226789567,False,5.191383801680446e-05,93,0.016451438688523765,True,0.00024060913992229405,145
95,1136,40.0505709209386,85,40.21165367250144,False,0.013635726668335357,137,0.014105902367111766,False,0.0003422598417959729,150
96,1137,15.573215215599419,122,15.773454145486209,False,0.0125697416296726,90,0.07291322665250394,False,0.00019101317572741973,137
97,1138,0.0035179954353368225,141,0.005994317974025455,True,0.001660213543924845,81,0.025821778779187326,True,0.0005038890125794882,150
98,1139,36.90480876324545,79,37.22407628851012,False,22.183824975535124,142,22.2224966533754,False,2.8059184955912295,147
99,1140,14.805185741740015,109,15.090018475857365,False,0.012462094866012668,73,0.04546654405551778,False,0.0005355252280269178,150
100,1141,31.16166641190781,87,31.369847715469483,False,22.07294006756414,102,22.192074665019184,False,2.81726529952648,150
101,1142,29.338543397415506,86,30.139106531961552,False,17.252876159397474,133,17.518043283169096,False,2.7977137638401395,150
102,1143,17.2880524007247,134,17.549524739249627,False,0.004792588392441129,126,0.09294755918070902,True,0.0006773235613486424,150
103,1144,17.70106934298546,137,18.424549359748664,False,0.023568728632790335,119,0.08493824819178886,False,0.001382750747991486,150
104,1145,27.78336033637089,127,27.97163436324826,False,0.011577738640707862,54,0.12362475339743352,False,0.0006826042650537942,150
105,1146,26.590646675475153,149,26.696133958840562,False,0.027811011344394027,70,0.03428057452713572,False,0.00033113411409533536,150
106,1147,0.0020935514288950917,110,0.019833878933560645,True,0.010546486778852442,77,0.2411860647079393,False,0.00046699764816908305,133
107,1148,39.07095949632256,99,39.170576791207274,False,22.078697104714,70,22.135959941240714,False,2.8054294786015195,148
108,1149,32.816650241027034,149,32.9694300882595,False,0.031606595596145606,45,0.10193135174117082,False,0.00011613164640432752,146
109,1150,40.13623016425342,144,40.229875356151524,False,0.002010834801566646,77,0.06410013137452669,True,0.0007457673258833936,150
110,1151,39.39175641753629,134,39.76663410536462,False,0.011930939190600422,68,0.18991483562262362,False,0.00017176021009753255,144
111,1152,30.452156313692402,92,30.726592346201908,False,0.01503280615292962,148,0.01703549169203447,False,0.00024134903342516983,124
112,1153,22.292884223981677,147,23.324429553621385,False,0.0005456875628660964,81,0.03696596268622216,True,0.0002632364941690067,150
